Timestamp,Email Address,Experience Level,Architecture Complexity,Performance Issues,Scalability Issues,Compatibility Issues,Budget Constraints,Schedule Constraints,Scope Constraints,Resource Constraints,Market Changes,Competition,Regulatory Requirements,Skill Gaps,Turnover,Team Communication Issues
03/21/2024 18:50:49,lopezjoshua@example.com,Advanced (6+ years),No,No,Yes,No,Yes,Yes,Yes,No,No,No,Yes,No,Yes,Yes
01/16/2024 00:47:16,charles80@example.com,Advanced (6+ years),No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes
02/07/2024 05:47:12,tracy57@example.com,Beginner (0-2 years),Yes,Yes,No,No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
01/16/2024 01:11:22,evanslori@example.com,Intermediate (3-5 years),No,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No
05/12/2024 17:51:46,james28@example.org,Advanced (6+ years),No,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No
03/06/2024 12:02:06,caitlin76@example.com,Intermediate (3-5 years),No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,No
07/22/2024 18:34:05,davidgomez@example.net,Intermediate (3-5 years),No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,Yes,No,Yes
03/17/2024 03:28:49,kyle73@example.com,Beginner (0-2 years),Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,No,No
04/20/2024 21:16:36,tuckerearl@example.net,Beginner (0-2 years),Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No
05/30/2024 06:11:07,margaretgarcia@example.com,Intermediate (3-5 years),Yes,No,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No
04/20/2024 11:37:11,vcarrillo@example.com,Beginner (0-2 years),Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No
07/22/2024 03:35:49,beckermike@example.com,Advanced (6+ years),No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,Yes,Yes,No
05/19/2024 13:45:32,brian74@example.net,Advanced (6+ years),No,No,No,No,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No
02/24/2024 20:22:35,michael64@example.com,Intermediate (3-5 years),No,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes
05/04/2024 13:57:20,powersjames@example.org,Intermediate (3-5 years),Yes,Yes,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No
06/14/2024 16:09:28,georgethompson@example.net,Advanced (6+ years),No,No,Yes,No,Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes
05/04/2024 20:21:01,josehartman@example.net,Advanced (6+ years),Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No
02/11/2024 05:37:41,rogerpotter@example.net,Intermediate (3-5 years),Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,No
01/10/2024 15:41:07,liujason@example.com,Advanced (6+ years),No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes
02/19/2024 21:02:48,codystafford@example.org,Beginner (0-2 years),Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes
05/21/2024 21:57:00,mfaulkner@example.net,Beginner (0-2 years),Yes,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes
04/17/2024 04:53:19,iwhitney@example.com,Intermediate (3-5 years),No,No,No,Yes,Yes,Yes,Yes,No,Yes,No,Yes,No,No,No
05/14/2024 07:22:40,alejandra72@example.com,Beginner (0-2 years),No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No
07/01/2024 07:22:11,travisanderson@example.net,Intermediate (3-5 years),Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No
02/28/2024 13:55:30,mparsons@example.org,Beginner (0-2 years),Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,No,Yes,Yes
04/19/2024 18:53:01,kgilbert@example.org,Beginner (0-2 years),No,No,Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,No,Yes
05/20/2024 05:52:00,coleamanda@example.com,Intermediate (3-5 years),Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No
06/28/2024 16:39:34,alisonhernandez@example.net,Advanced (6+ years),Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes,No,No,No
02/22/2024 09:54:00,edwardyoung@example.com,Intermediate (3-5 years),Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No
02/24/2024 13:38:49,rogersgary@example.com,Intermediate (3-5 years),No,No,Yes,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No
01/16/2024 06:05:08,garcher@example.com,Advanced (6+ years),Yes,Yes,Yes,No,No,No,No,No,No,Yes,No,No,No,No
05/25/2024 10:59:31,ucurry@example.com,Beginner (0-2 years),Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes
04/11/2024 18:11:47,jessica17@example.net,Intermediate (3-5 years),Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,No,Yes,No,No
06/24/2024 03:41:24,katherine42@example.org,Intermediate (3-5 years),No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No
01/20/2024 09:15:06,sandraburke@example.net,Intermediate (3-5 years),Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes
02/23/2024 15:32:05,lindsey37@example.com,Beginner (0-2 years),No,Yes,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,No,Yes,No
01/06/2024 12:43:35,ryan63@example.com,Beginner (0-2 years),Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,No,Yes,No,No
02/06/2024 18:42:33,laurie23@example.net,Advanced (6+ years),No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,Yes,Yes,No,No
06/09/2024 22:49:10,zimmermankathryn@example.com,Intermediate (3-5 years),No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes
07/15/2024 08:20:52,melissanorton@example.com,Advanced (6+ years),No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,Yes,No,Yes,No
03/30/2024 01:34:05,fbenson@example.com,Advanced (6+ years),No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No
06/09/2024 01:58:14,amandaward@example.com,Intermediate (3-5 years),Yes,Yes,No,Yes,No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes
04/13/2024 06:28:39,laura84@example.net,Intermediate (3-5 years),No,No,No,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes
07/06/2024 13:07:18,figueroapamela@example.com,Advanced (6+ years),Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes
03/25/2024 08:15:50,richard46@example.org,Beginner (0-2 years),No,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes
02/05/2024 07:45:06,michael21@example.net,Advanced (6+ years),No,No,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,No,Yes
02/01/2024 19:58:39,vmullen@example.net,Beginner (0-2 years),Yes,Yes,No,No,Yes,No,No,No,Yes,No,No,No,Yes,Yes
07/07/2024 06:57:31,richmichael@example.org,Beginner (0-2 years),Yes,No,Yes,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes
05/01/2024 04:34:47,jesse14@example.org,Advanced (6+ years),Yes,Yes,No,No,No,Yes,No,No,No,Yes,No,No,Yes,No
05/28/2024 09:05:46,owenslisa@example.org,Intermediate (3-5 years),No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No
05/20/2024 10:13:51,melendezlogan@example.com,Advanced (6+ years),No,Yes,No,No,No,No,No,No,Yes,No,No,Yes,No,No
06/23/2024 13:41:25,joseph66@example.com,Advanced (6+ years),Yes,Yes,No,Yes,No,Yes,No,No,No,No,Yes,No,No,No
02/22/2024 10:02:10,ortizbethany@example.org,Beginner (0-2 years),No,Yes,Yes,Yes,Yes,Yes,No,No,No,Yes,No,No,No,Yes
07/12/2024 19:27:21,robert38@example.com,Advanced (6+ years),No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
05/27/2024 09:34:05,shannonclark@example.com,Intermediate (3-5 years),Yes,No,No,No,Yes,No,No,Yes,No,No,No,Yes,No,No
05/30/2024 12:53:39,qmartinez@example.com,Advanced (6+ years),Yes,No,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No
06/07/2024 06:11:22,heather93@example.com,Advanced (6+ years),Yes,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,Yes
01/15/2024 19:49:11,gabriellahernandez@example.org,Beginner (0-2 years),Yes,Yes,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No
05/10/2024 13:44:03,csimpson@example.com,Intermediate (3-5 years),No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,No,No
02/11/2024 16:17:22,franklinjared@example.org,Intermediate (3-5 years),No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes
07/09/2024 16:47:13,lisabennett@example.com,Beginner (0-2 years),Yes,Yes,No,Yes,No,Yes,Yes,No,No,No,Yes,No,No,Yes
02/12/2024 13:19:55,cruztyler@example.net,Intermediate (3-5 years),No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No,No,Yes
03/20/2024 05:37:23,jeremy56@example.net,Intermediate (3-5 years),No,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No
06/19/2024 07:57:33,hornkristi@example.com,Advanced (6+ years),No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,No
03/31/2024 12:32:30,sblankenship@example.com,Beginner (0-2 years),No,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,Yes,No
04/19/2024 17:41:18,moralesbryan@example.com,Intermediate (3-5 years),No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No
02/16/2024 15:02:36,leslie76@example.org,Beginner (0-2 years),No,No,No,Yes,No,No,Yes,No,Yes,No,Yes,No,Yes,Yes
07/22/2024 08:24:03,michele64@example.com,Advanced (6+ years),Yes,No,Yes,Yes,Yes,Yes,No,No,No,No,Yes,Yes,Yes,Yes
05/29/2024 15:44:20,avelez@example.com,Intermediate (3-5 years),No,Yes,No,No,Yes,Yes,No,Yes,Yes,No,Yes,No,No,Yes
04/11/2024 13:44:51,ellisrobert@example.org,Beginner (0-2 years),No,Yes,Yes,No,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No
07/30/2024 19:20:28,burgesstammy@example.com,Intermediate (3-5 years),No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,Yes,Yes
03/09/2024 02:02:54,ssosa@example.org,Beginner (0-2 years),Yes,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes
03/21/2024 04:08:21,mollyjackson@example.net,Advanced (6+ years),No,Yes,Yes,No,No,Yes,Yes,No,No,No,Yes,No,No,Yes
01/02/2024 07:00:17,bryanttodd@example.net,Advanced (6+ years),No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No
01/08/2024 17:09:23,bradfordchristopher@example.net,Intermediate (3-5 years),No,No,No,Yes,Yes,No,No,No,No,Yes,No,No,No,Yes
03/21/2024 22:56:56,fwalton@example.com,Intermediate (3-5 years),No,Yes,No,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes
06/08/2024 18:46:24,kbrown@example.net,Beginner (0-2 years),No,No,No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes
04/08/2024 05:52:42,nsimpson@example.net,Intermediate (3-5 years),Yes,No,No,Yes,Yes,No,Yes,No,No,No,Yes,No,No,No
04/14/2024 05:05:04,kyle15@example.com,Advanced (6+ years),No,No,Yes,No,Yes,Yes,No,Yes,No,Yes,Yes,No,No,No
07/08/2024 14:59:27,odonnelltimothy@example.com,Advanced (6+ years),No,No,Yes,No,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,Yes
05/04/2024 11:09:44,gutierrezjoshua@example.net,Advanced (6+ years),Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,Yes,Yes,No,Yes
07/10/2024 08:53:56,morrisjesse@example.com,Intermediate (3-5 years),Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes
02/07/2024 23:47:48,vrichardson@example.net,Beginner (0-2 years),No,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,Yes,No
04/30/2024 00:09:04,yrodriguez@example.org,Advanced (6+ years),No,Yes,No,Yes,No,No,Yes,No,No,Yes,No,Yes,No,No
01/01/2024 07:55:36,michellemann@example.com,Advanced (6+ years),No,Yes,No,Yes,No,Yes,Yes,No,No,No,No,No,No,Yes
